date,state,deathIncrease,positiveIncrease,negativeIncrease,hospitalizedIncrease
2020-06-06,GU,0,0,89,0
2020-06-06,HI,0,9,912,0
2020-06-06,IA,6,326,3725,0
2020-06-06,ID,0,57,1558,2
2020-06-06,IL,69,975,20180,0
2020-06-06,IN,34,419,5473,38
2020-06-06,KS,0,0,0,0
2020-06-06,KY,4,310,6335,16
2020-06-06,LA,13,497,6786,0
2020-06-06,MA,54,575,9295,66
2020-06-06,MD,38,712,8938,105
2020-06-06,ME,0,42,1349,3
2020-06-06,MI,7,93,10492,0
2020-06-06,MN,22,165,10247,47
2020-06-06,MO,10,189,5334,0
2020-06-06,MP,0,0,0,0
2020-06-06,MS,0,10,0,0
2020-06-06,MT,0,-1,867,0
2020-06-06,NC,26,1370,13833,0
2020-06-06,ND,0,71,1953,2
2020-06-06,NE,0,262,2463,14
2020-06-06,NH,10,143,4101,15
2020-06-06,NJ,58,557,23568,143
2020-06-06,NM,4,319,6564,73
2020-06-06,NV,3,194,5470,0
2020-06-06,NY,37,1108,76787,0
2020-06-06,OH,15,353,11978,75
2020-06-06,OK,1,96,5034,12
2020-06-06,OR,2,92,2821,0
2020-06-06,PA,45,701,10921,0
2020-06-06,PR,1,295,28263,0
2020-06-06,RI,0,68,1126,0
2020-06-06,SC,7,463,982,0
2020-06-06,SD,0,90,2005,7
2020-06-06,TN,9,551,8698,30
2020-06-06,TX,31,1940,29761,0
2020-06-06,UT,1,546,2406,20
2020-06-06,VA,7,865,6496,-44
2020-06-06,VI,0,0,145,0
2020-06-06,VT,0,19,947,0
2020-06-06,WA,11,162,4610,24
2020-06-06,WI,12,338,11470,41
2020-06-06,WV,0,12,1193,0
2020-06-06,WY,0,6,890,0
2020-06-05,AK,0,11,882,0
2020-06-05,AL,23,315,3859,20
2020-06-05,AR,10,584,4547,35
2020-06-05,AS,0,0,0,0
2020-06-05,AZ,16,1579,12531,70
2020-06-05,CA,63,3094,52698,0
2020-06-05,CO,1,300,5924,17
2020-06-05,CT,31,221,5641,0
2020-06-05,DC,0,79,686,0
2020-06-05,DE,2,27,793,0
2020-06-05,FL,54,1305,26592,143
2020-06-05,GA,27,774,10683,89
2020-06-05,GU,0,0,390,0
2020-06-05,HI,0,2,1696,0
2020-06-05,IA,12,347,5381,0
2020-06-05,ID,0,64,3755,2
2020-06-05,IL,59,1156,17747,0
2020-06-05,IN,27,482,5922,54
2020-06-05,KS,10,223,5377,27
2020-06-05,KY,8,272,6220,13
2020-06-05,LA,29,427,9173,0
2020-06-05,MA,34,494,9340,65
2020-06-05,MD,34,912,9796,129
2020-06-05,ME,3,36,1295,2
2020-06-05,MI,8,205,12543,0
2020-06-05,MN,33,398,10639,36
2020-06-05,MO,13,196,5685,0
2020-06-05,MP,0,0,0,0
2020-06-05,MS,9,199,7929,135
2020-06-05,MT,1,2,1244,0
2020-06-05,NC,6,1289,12556,0
2020-06-05,ND,1,40,1073,5
2020-06-05,NE,-1,251,2316,3
2020-06-05,NH,8,81,3719,4
2020-06-05,NJ,82,806,60356,276
2020-06-05,NM,8,213,4548,0
2020-06-05,NV,0,176,4508,0
2020-06-05,NY,42,1075,65405,0
2020-06-05,OH,16,476,8468,73
2020-06-05,OK,0,0,4749,0
2020-06-05,OR,2,96,3838,7
2020-06-05,PA,69,445,7259,0
2020-06-05,PR,1,112,0,0
2020-06-05,RI,16,105,1520,10
2020-06-05,SC,13,448,0,25
2020-06-05,SD,1,30,711,3
2020-06-05,TN,7,400,5634,38
2020-06-05,TX,21,1693,21328,0
2020-06-05,UT,3,439,4251,20
2020-06-05,VA,8,676,9504,47
2020-06-05,VI,0,0,5,0
2020-06-05,VT,0,1,1282,0
2020-06-05,WA,3,393,7676,37
2020-06-05,WI,7,406,11965,52
2020-06-05,WV,6,27,2442,0
2020-06-05,WY,0,12,605,3
2020-06-04,AK,0,8,1907,0
2020-06-04,AL,0,221,3484,29
2020-06-04,AR,0,0,0,26
2020-06-04,AS,0,0,0,0
2020-06-04,AZ,15,520,4710,53
2020-06-04,CA,61,2120,49257,0
2020-06-04,CO,26,272,2751,24
2020-06-04,CT,18,148,4941,-4124
2020-06-04,DC,2,104,1430,0
2020-06-04,DE,8,34,955,0
2020-06-04,FL,41,1419,24711,127
2020-06-04,GA,24,953,12666,138
2020-06-04,GU,0,1,256,0
2020-06-04,HI,0,0,1130,0
2020-06-04,IA,6,750,9740,0
2020-06-04,ID,0,57,806,2
2020-06-04,IL,115,929,21912,0
2020-06-04,IN,24,384,7035,47
2020-06-04,KS,0,0,0,0
2020-06-04,KY,8,295,3431,15
2020-06-04,LA,13,429,8670,0
2020-06-04,MA,49,471,6703,87
2020-06-04,MD,2,876,8517,106
2020-06-04,ME,0,28,3164,6
2020-06-04,MI,17,234,14734,0
2020-06-04,MN,29,401,10539,50
2020-06-04,MO,0,290,7018,0
2020-06-04,MP,0,3,135,0
2020-06-04,MS,12,238,0,0
2020-06-04,MT,0,14,1180,0
2020-06-04,NC,21,1189,17850,0
2020-06-04,ND,4,26,1215,3
2020-06-04,NE,6,255,2034,51
2020-06-04,NH,9,46,180,6
2020-06-04,NJ,95,462,19847,214
2020-06-04,NM,8,116,6043,0
2020-06-04,NV,5,159,5013,0
2020-06-04,NY,54,1048,62511,0
2020-06-04,OH,40,490,10656,61
2020-06-04,OK,3,102,3568,11
2020-06-04,OR,0,75,2569,12
2020-06-04,PA,76,538,15573,0
2020-06-04,PR,0,485,0,0
2020-06-04,RI,14,117,2000,12
2020-06-04,SC,7,354,7572,0
2020-06-04,SD,2,85,3875,8
2020-06-04,TN,13,298,5061,26
2020-06-04,TX,33,1649,30138,0
2020-06-04,UT,0,316,3210,21
2020-06-04,VA,17,951,10252,74
2020-06-04,VI,0,1,19,0
2020-06-04,VT,0,36,603,0
2020-06-04,WA,6,330,6047,35
2020-06-04,WI,10,532,11656,39
2020-06-04,WV,0,21,2260,0
2020-06-04,WY,0,6,361,0
2020-06-03,AK,0,18,1961,0
2020-06-03,AL,2,209,7583,21
2020-06-03,AR,9,624,8620,13
2020-06-03,AS,0,0,0,0
2020-06-03,AZ,40,983,5709,69
2020-06-03,CA,75,2377,57326,0
2020-06-03,CO,43,211,3429,47
2020-06-03,CT,17,112,5714,0
2020-06-03,DC,3,130,1731,0
2020-06-03,DE,4,27,831,0
2020-06-03,FL,37,1317,29844,118
2020-06-03,GA,21,687,7738,85
2020-06-03,GU,0,1,335,0
2020-06-03,HI,0,1,586,0
2020-06-03,IA,13,39,716,0
2020-06-03,ID,0,27,782,4
2020-06-03,IL,96,982,23489,0
2020-06-03,IN,10,475,5421,50
2020-06-03,KS,5,159,4582,28
2020-06-03,KY,8,225,4703,10
2020-06-03,LA,35,387,8567,0
2020-06-03,MA,67,429,7937,88
2020-06-03,MD,20,807,11003,154
2020-06-03,ME,1,41,0,-2
2020-06-03,MI,15,279,16101,0
2020-06-03,MN,15,513,15388,69
2020-06-03,MO,3,192,5731,0
2020-06-03,MP,0,0,0,0
2020-06-03,MS,15,302,4947,44
2020-06-03,MT,0,2,1234,1
2020-06-03,NC,18,888,13454,0
2020-06-03,ND,0,33,825,2
2020-06-03,NE,3,266,3282,851
2020-06-03,NH,11,64,1331,6
2020-06-03,NJ,112,523,19220,0
2020-06-03,NM,5,224,3498,99
2020-06-03,NV,3,101,4059,0
2020-06-03,NY,56,1045,60597,134
2020-06-03,OH,41,442,15755,75
2020-06-03,OK,2,113,3282,9
2020-06-03,OR,2,64,2395,5
2020-06-03,PA,74,512,2008,0
2020-06-03,PR,2,88,0,0
2020-06-03,RI,10,105,1624,10
2020-06-03,SC,17,236,3912,0
2020-06-03,SD,0,95,1721,13
2020-06-03,TN,7,447,8196,37
2020-06-03,TX,36,1703,18841,0
2020-06-03,UT,4,295,1895,28
2020-06-03,VA,21,666,12832,103
2020-06-03,VI,0,0,20,0
2020-06-03,VT,0,2,574,0
2020-06-03,WA,5,383,6946,26
2020-06-03,WI,9,506,15968,57
2020-06-03,WV,1,30,3195,0
2020-06-03,WY,0,3,881,1
2020-06-02,AK,0,20,1993,0
2020-06-02,AL,5,279,0,23
2020-06-02,AR,0,0,0,7
2020-06-02,AS,0,0,0,0
2020-06-02,AZ,24,1127,8636,75
2020-06-02,CA,35,2304,56704,0
2020-06-02,CO,4,199,3962,25
2020-06-02,CT,8,236,8981,0
2020-06-02,DC,2,29,409,0
2020-06-02,DE,0,80,1535,0
2020-06-02,FL,70,617,8735,184
2020-06-02,GA,28,589,2067,207
2020-06-02,GU,0,2,73,0
2020-06-02,HI,0,0,434,0
2020-06-02,IA,10,319,4290,0
2020-06-02,ID,1,67,1369,5
2020-06-02,IL,113,1614,14817,0
2020-06-02,IN,55,407,5616,42
2020-06-02,KS,0,0,8071,20
2020-06-02,KY,3,139,11086,33
2020-06-02,LA,34,405,5358,0
2020-06-02,MA,50,358,5604,111
2020-06-02,MD,21,848,6237,71
2020-06-02,ME,5,28,3307,3
2020-06-02,MI,26,290,15648,0
2020-06-02,MN,22,479,7192,48
2020-06-02,MO,10,248,5474,0
2020-06-02,MP,0,1,222,0
2020-06-02,MS,28,268,2976,0
2020-06-02,MT,0,4,1551,0
2020-06-02,NC,23,626,12387,0
2020-06-02,ND,4,22,322,1
2020-06-02,NE,8,244,2509,0
2020-06-02,NH,0,34,1854,5
2020-06-02,NJ,52,627,21450,168
2020-06-02,NM,6,111,3400,0
2020-06-02,NV,7,142,5166,0
2020-06-02,NY,64,1329,52725,158
2020-06-02,OH,52,366,11476,64
2020-06-02,OK,5,119,11265,8
2020-06-02,OR,3,33,2558,5
2020-06-02,PA,100,612,9930,0
2020-06-02,PR,2,62,0,0
2020-06-02,RI,12,107,1400,19
2020-06-02,SC,1,267,13822,155
2020-06-02,SD,0,33,1152,8
2020-06-02,TN,14,821,12822,25
2020-06-02,TX,20,1688,14505,0
2020-06-02,UT,0,203,3476,12
2020-06-02,VA,15,841,3329,47
2020-06-02,VI,0,0,195,0
2020-06-02,VT,0,5,1288,0
2020-06-02,WA,6,415,8055,16
2020-06-02,WI,12,419,10148,40
2020-06-02,WV,2,24,2424,0
2020-06-02,WY,0,2,595,0
2020-06-01,AK,0,33,2462,0
2020-06-01,AL,15,460,5510,12
2020-06-01,AR,0,190,3531,0
2020-06-01,AS,0,0,0,0
2020-06-01,AZ,11,187,2677,66
2020-06-01,CA,38,2423,65312,0
2020-06-01,CO,0,280,5469,14
2020-06-01,CT,20,542,10805,1255
2020-06-01,DC,2,56,724,0
2020-06-01,DE,3,107,1669,0
2020-06-01,FL,9,667,18384,41
2020-06-01,GA,32,632,5474,181
2020-06-01,GU,0,2,212,0
2020-06-01,HI,0,1,-6134,0
2020-06-01,IA,17,145,2640,0
2020-06-01,ID,0,0,0,0
2020-06-01,IL,22,974,19040,0
2020-06-01,IN,8,256,4094,575
2020-06-01,KS,9,292,0,0
2020-06-01,KY,8,342,1951,2
2020-06-01,LA,10,425,11836,0
2020-06-01,MA,189,3840,6740,129
2020-06-01,MD,29,549,6300,148
2020-06-01,ME,0,24,0,1
2020-06-01,MI,25,245,14232,0
2020-06-01,MN,10,575,3606,39
2020-06-01,MO,1,180,5967,0
2020-06-01,MP,0,0,161,0
2020-06-01,MS,5,251,4166,24
2020-06-01,MT,0,4,855,0
2020-06-01,NC,12,674,4945,0
2020-06-01,ND,2,47,1213,2
2020-06-01,NE,0,196,2327,0
2020-06-01,NH,3,106,2070,2
2020-06-01,NJ,26,473,48982,25
2020-06-01,NM,5,65,5092,0
2020-06-01,NV,1,95,4128,0
2020-06-01,NY,54,941,49011,113
2020-06-01,OH,51,471,6687,63
2020-06-01,OK,0,67,0,1
2020-06-01,OR,1,59,2358,4
2020-06-01,PA,12,352,6320,0
2020-06-01,PR,0,97,0,0
2020-06-01,RI,2,99,1322,23
2020-06-01,SC,6,287,4185,0
2020-06-01,SD,0,41,1492,3
2020-06-01,TN,3,548,11968,17
2020-06-01,TX,6,593,17573,0
2020-06-01,UT,0,202,3996,14
2020-06-01,VA,17,791,8537,0
2020-06-01,VI,0,1,108,0
2020-06-01,VT,0,2,1354,0
2020-06-01,WA,0,410,7613,21
2020-06-01,WI,3,172,3492,20
2020-06-01,WV,0,7,466,0
2020-06-01,WY,1,7,747,1
2020-05-31,AK,0,0,0,0
2020-05-31,AL,13,544,4808,18
2020-05-31,AR,0,240,2778,9
2020-05-31,AS,0,0,0,0
2020-05-31,AZ,3,681,7478,45
2020-05-31,CA,57,3705,52548,0
2020-05-31,CO,0,485,4401,26
2020-05-31,CT,32,179,2932,0
2020-05-31,DC,4,84,770,0
2020-05-31,DE,2,76,1266,0
2020-05-31,FL,4,739,25642,78
2020-05-31,GA,39,700,9987,25
2020-05-31,GU,0,0,0,0
2020-05-31,HI,0,2,604,0
2020-05-31,IA,3,308,5565,0
2020-05-31,ID,0,36,1237,2
2020-05-31,IL,60,1343,19811,0
2020-05-31,IN,9,363,4788,0
2020-05-31,KS,0,0,0,0
2020-05-31,KY,13,240,5318,6
2020-05-31,LA,6,339,5951,0
2020-05-31,MA,78,664,9670,34
2020-05-31,MD,34,763,7172,119
2020-05-31,ME,0,43,0,11
2020-05-31,MI,16,247,12683,0
2020-05-31,MN,14,141,6741,36
2020-05-31,MO,1,185,7946,0
2020-05-31,MP,0,0,165,0
2020-05-31,MS,11,272,5633,32
2020-05-31,MT,0,10,504,0
2020-05-31,NC,9,916,11216,0
2020-05-31,ND,0,23,1036,2
2020-05-31,NE,0,251,1883,0
2020-05-31,NH,4,53,1267,9
2020-05-31,NJ,67,837,0,76
2020-05-31,NM,7,131,6055,0
2020-05-31,NV,5,98,3930,0
2020-05-31,NY,57,1110,57334,190
2020-05-31,OH,6,479,8482,38
2020-05-31,OK,0,88,0,3
2020-05-31,OR,0,58,2348,8
2020-05-31,PA,18,515,7370,0
2020-05-31,PR,3,58,0,0
2020-05-31,RI,7,76,850,19
2020-05-31,SC,7,467,10230,0
2020-05-31,SD,0,33,1157,5
2020-05-31,TN,0,440,8491,18
2020-05-31,TX,46,1949,21399,0
2020-05-31,UT,1,264,3545,12
2020-05-31,VA,5,996,8883,110
2020-05-31,VI,0,0,0,0
2020-05-31,VT,0,4,1299,0
2020-05-31,WA,7,100,2822,25
2020-05-31,WI,4,182,7195,20
2020-05-31,WV,0,36,1696,0
2020-05-31,WY,0,5,305,0
2020-05-30,AK,0,4,2252,0
2020-05-30,AL,13,536,2782,26
2020-05-30,AR,8,475,6254,35
2020-05-30,AS,0,0,0,0
2020-05-30,AZ,18,790,6444,53
2020-05-30,CA,88,2992,50125,0
2020-05-30,CO,13,492,6290,53
2020-05-30,CT,44,260,5282,0
2020-05-30,DC,2,179,1592,0
2020-05-30,DE,3,186,1610,0
2020-05-30,FL,35,927,10802,132
2020-05-30,GA,29,616,3951,69
2020-05-30,GU,0,1,6,0
2020-05-30,HI,0,2,1188,0
2020-05-30,IA,9,318,2785,0
2020-05-30,ID,0,34,629,2
2020-05-30,IL,60,1462,23881,0
2020-05-30,IN,15,653,7029,0
2020-05-30,KS,0,0,0,0
2020-05-30,KY,9,280,-13359,86
2020-05-30,LA,19,775,13017,0
2020-05-30,MA,50,789,9985,64
2020-05-30,MD,24,1027,8401,140
2020-05-30,ME,4,56,3804,2
2020-05-30,MI,24,205,15641,0
2020-05-30,MN,30,168,8268,75
2020-05-30,MO,33,167,7413,0
2020-05-30,MP,0,0,324,0
2020-05-30,MS,13,439,-815,32
2020-05-30,MT,0,12,743,0
2020-05-30,NC,18,1185,11741,0
2020-05-30,ND,0,34,1494,1
2020-05-30,NE,6,393,3812,0
2020-05-30,NH,6,106,1992,2
2020-05-30,NJ,106,764,28133,161
2020-05-30,NM,9,129,4588,0
2020-05-30,NV,4,145,3971,0
2020-05-30,NY,68,1376,59875,206
2020-05-30,OH,18,468,11589,64
2020-05-30,OK,5,80,5640,0
2020-05-30,OR,2,54,4060,7
2020-05-30,PA,73,692,8771,0
2020-05-30,PR,1,71,0,0
2020-05-30,RI,18,104,1828,22
2020-05-30,SC,4,263,999,0
2020-05-30,SD,3,94,2162,9
2020-05-30,TN,4,481,4598,22
2020-05-30,TX,0,1332,33910,0
2020-05-30,UT,5,269,3981,10
2020-05-30,VA,12,1078,6057,44
2020-05-30,VI,0,0,0,0
2020-05-30,VT,0,2,780,0
2020-05-30,WA,5,148,3939,42
2020-05-30,WI,20,539,9320,64
2020-05-30,WV,1,23,2490,0
2020-05-30,WY,1,7,807,1
2020-05-29,AK,0,5,1464,0
2020-05-29,AL,15,513,7889,35
2020-05-29,AR,5,0,866,27
2020-05-29,AS,0,0,0,0
2020-05-29,AZ,28,702,6197,58
2020-05-29,CA,95,2189,42730,0
2020-05-29,CO,33,354,5482,58
2020-05-29,CT,42,203,5665,0
2020-05-29,DC,7,46,298,0
2020-05-29,DE,4,65,667,0
2020-05-29,FL,49,1212,30411,187
2020-05-29,GA,12,600,5025,85
2020-05-29,GU,0,0,133,0
2020-05-29,HI,0,3,982,0
2020-05-29,IA,18,353,4034,0
2020-05-29,ID,0,38,848,4
2020-05-29,IL,84,1622,20174,0
2020-05-29,IN,42,490,5936,0
2020-05-29,KS,3,382,10079,20
2020-05-29,KY,9,107,39066,38
2020-05-29,LA,26,0,0,0
2020-05-29,MA,78,617,8805,107
2020-05-29,MD,37,1279,8381,87
2020-05-29,ME,1,37,0,6
2020-05-29,MI,27,319,16205,0
2020-05-29,MN,29,454,9929,56
2020-05-29,MO,31,122,6661,0
2020-05-29,MP,0,0,261,0
2020-05-29,MS,17,418,9393,61
2020-05-29,MT,0,8,1728,1
2020-05-29,NC,32,1076,14963,0
2020-05-29,ND,0,40,1160,3
2020-05-29,NE,1,285,1538,0
2020-05-29,NH,9,100,1166,12
2020-05-29,NJ,135,1029,29525,182
2020-05-29,NM,6,112,3889,35
2020-05-29,NV,10,142,3084,0
2020-05-29,NY,58,1551,65790,152
2020-05-29,OH,33,651,9227,136
2020-05-29,OK,3,68,4924,7
2020-05-29,OR,0,45,2989,3
2020-05-29,PA,91,1297,9166,0
2020-05-29,PR,1,161,0,0
2020-05-29,RI,16,178,1537,21
2020-05-29,SC,13,343,5665,16
2020-05-29,SD,5,73,1583,12
2020-05-29,TN,4,406,5572,21
2020-05-29,TX,25,1230,18827,0
2020-05-29,UT,1,343,2005,19
2020-05-29,VA,20,1132,9964,198
2020-05-29,VI,0,0,16,0
2020-05-29,VT,0,1,732,0
2020-05-29,WA,11,345,6495,19
2020-05-29,WI,18,766,12869,47
2020-05-29,WV,0,45,3017,0
2020-05-29,WY,0,15,92,2
2020-05-28,AK,0,13,1594,0
2020-05-28,AL,9,467,4220,46
2020-05-28,AR,0,261,3045,13
2020-05-28,AS,0,0,0,0
2020-05-28,AZ,26,501,6147,51
2020-05-28,CA,89,2717,50948,0
2020-05-28,CO,21,202,3501,36
2020-05-28,CT,23,271,6385,0
2020-05-28,DC,8,86,731,0
2020-05-28,DE,6,75,1305,0
2020-05-28,FL,46,651,17394,157
2020-05-28,GA,55,649,3241,101
2020-05-28,GU,0,2,275,0
2020-05-28,HI,0,1,636,0
2020-05-28,IA,13,213,3194,0
2020-05-28,ID,1,32,826,3
2020-05-28,IL,103,1527,24466,0
2020-05-28,IN,38,631,6323,0
2020-05-28,KS,0,0,0,0
2020-05-28,KY,0,0,0,6
2020-05-28,LA,18,305,7075,0
2020-05-28,MA,93,675,9504,126
2020-05-28,MD,43,1286,11517,111
2020-05-28,ME,3,52,0,4
2020-05-28,MI,24,336,17054,0
2020-05-28,MN,35,571,9374,84
2020-05-28,MO,11,181,5365,0
2020-05-28,MP,0,0,223,0
2020-05-28,MS,23,328,8037,41
2020-05-28,MT,0,4,1146,0
2020-05-28,NC,33,784,10252,0
2020-05-28,ND,4,41,872,0
2020-05-28,NE,10,357,2202,0
2020-05-28,NH,9,55,1309,5
2020-05-28,NJ,67,1187,24345,181
2020-05-28,NM,4,122,-1225,0
2020-05-28,NV,9,95,2536,0
2020-05-28,NY,79,1768,63477,176
2020-05-28,OH,54,476,9811,111
2020-05-28,OK,4,41,3727,34
2020-05-28,OR,3,48,2607,9
2020-05-28,PA,108,625,7814,0
2020-05-28,PR,2,89,19934,0
2020-05-28,RI,22,132,1071,15
2020-05-28,SC,4,165,6401,0
2020-05-28,SD,0,83,937,15
2020-05-28,TN,3,373,5986,42
2020-05-28,TX,39,1855,15689,0
2020-05-28,UT,1,215,2666,18
2020-05-28,VA,57,1152,9082,148
2020-05-28,VI,0,0,175,0
2020-05-28,VT,1,3,150,0
2020-05-28,WA,17,300,6522,56
2020-05-28,WI,11,564,10114,41
2020-05-28,WV,0,39,1815,0
2020-05-28,WY,2,16,1634,0
2020-05-27,AK,0,1,1398,0
2020-05-27,AL,6,447,1588,48
2020-05-27,AR,1,97,3726,10
2020-05-27,AS,0,0,50,0
2020-05-27,AZ,24,479,5056,50
2020-05-27,CA,70,2247,38251,0
2020-05-27,CO,26,296,3113,32
2020-05-27,CT,34,-15,3522,0
2020-05-27,DC,5,72,570,0
2020-05-27,DE,9,30,477,0
2020-05-27,FL,62,379,9968,159
2020-05-27,GA,36,691,-74880,119
2020-05-27,GU,0,1,0,0
2020-05-27,HI,0,0,831,-1
2020-05-27,IA,13,657,3865,0
2020-05-27,ID,2,73,1538,6
2020-05-27,IL,160,1111,16068,0
2020-05-27,IN,26,359,4225,0
2020-05-27,KS,17,119,2970,22
2020-05-27,KY,9,506,11739,5
2020-05-27,LA,21,443,6178,0
2020-05-27,MA,74,527,6136,104
2020-05-27,MD,41,736,6832,102
2020-05-27,ME,2,28,8030,2
2020-05-27,MI,24,386,17703,0
2020-05-27,MN,34,680,8847,87
2020-05-27,MO,10,201,5022,0
2020-05-27,MP,0,0,260,0
2020-05-27,MS,18,313,0,36
2020-05-27,MT,0,2,1807,1
2020-05-27,NC,28,488,11337,0
2020-05-27,ND,4,17,469,5
2020-05-27,NE,3,264,2115,0
2020-05-27,NH,4,34,1159,1
2020-05-27,NJ,151,864,23569,224
2020-05-27,NM,5,104,3181,18
2020-05-27,NV,4,116,5076,0
2020-05-27,NY,79,1129,36287,180
2020-05-27,OH,42,433,9892,121
2020-05-27,OK,4,92,18605,0
2020-05-27,OR,0,71,1383,7
2020-05-27,PA,113,780,10155,0
2020-05-27,PR,0,73,0,0
2020-05-27,RI,21,133,1104,11
2020-05-27,SC,20,207,2742,0
2020-05-27,SD,4,57,911,13
2020-05-27,TN,10,341,5785,38
2020-05-27,TX,26,1361,33080,0
2020-05-27,UT,4,86,1948,20
2020-05-27,VA,45,907,8959,196
2020-05-27,VI,0,0,17,0
2020-05-27,VT,0,4,572,0
2020-05-27,WA,8,351,6958,48
2020-05-27,WI,22,646,9731,49
2020-05-27,WV,0,13,637,0
2020-05-27,WY,0,10,0,0
2020-05-26,AK,0,2,490,0
2020-05-26,AL,13,666,2778,42
2020-05-26,AR,2,151,0,12
2020-05-26,AS,0,0,0,0
2020-05-26,AZ,1,222,2727,45
2020-05-26,CA,19,2175,50119,0
2020-05-26,CO,0,95,5608,9
2020-05-26,CT,27,430,3206,0
2020-05-26,DC,0,109,1143,0
2020-05-26,DE,8,101,917,0
2020-05-26,FL,7,509,14480,59
2020-05-26,GA,41,386,1014,72
2020-05-26,GU,0,3,112,0
2020-05-26,HI,0,0,0,0
2020-05-26,IA,19,126,2163,0
2020-05-26,ID,0,0,0,0
2020-05-26,IL,39,1178,16052,0
2020-05-26,IN,28,363,4135,0
2020-05-26,KS,0,0,0,0
2020-05-26,KY,0,0,0,0
2020-05-26,LA,11,245,9883,0
2020-05-26,MA,57,422,4498,49
2020-05-26,MD,38,535,4375,87
2020-05-26,ME,1,35,0,1
2020-05-26,MI,25,443,11581,0
2020-05-26,MN,18,784,6158,33
2020-05-26,MO,1,124,2789,0
2020-05-26,MP,0,0,183,0
2020-05-26,MS,17,273,3629,24
2020-05-26,MT,1,0,152,0
2020-05-26,NC,12,176,7465,0
2020-05-26,ND,1,43,539,2
2020-05-26,NE,0,221,2089,0
2020-05-26,NH,1,48,1605,1
2020-05-26,NJ,52,672,11423,16373
2020-05-26,NM,3,83,3797,21
2020-05-26,NV,2,118,8518,0
2020-05-26,NY,76,1072,33607,132
2020-05-26,OH,15,529,8537,68
2020-05-26,OK,5,47,-1139,3
2020-05-26,OR,0,18,1662,5
2020-05-26,PA,13,451,4907,0
2020-05-26,PR,0,64,0,0
2020-05-26,RI,26,154,1726,33
2020-05-26,SC,6,238,6476,84
2020-05-26,SD,0,67,1688,8
2020-05-26,TN,5,358,6927,15
2020-05-26,TX,9,589,14990,0
2020-05-26,UT,3,99,2025,4
2020-05-26,VA,28,1615,6816,109
2020-05-26,VI,0,0,82,0
2020-05-26,VT,0,5,749,0
2020-05-26,WA,9,398,8372,3
2020-05-26,WI,3,296,7495,23
2020-05-26,WV,2,80,1406,0
2020-05-26,WY,1,7,1101,3
2020-05-25,AK,0,1,964,0
2020-05-25,AL,11,403,4113,17
2020-05-25,AR,1,107,2934,7
2020-05-25,AS,0,0,0,0
2020-05-25,AZ,6,222,3919,51
2020-05-25,CA,21,1848,59509,0
2020-05-25,CO,0,210,47,14
2020-05-25,CT,49,405,7185,0
2020-05-25,DC,13,259,-11447,0
2020-05-25,DE,5,156,1870,0
2020-05-25,FL,15,879,36121,43
2020-05-25,GA,6,506,31085,36
2020-05-25,GU,0,0,0,0
2020-05-25,HI,0,0,799,0
2020-05-25,IA,5,325,4634,0
2020-05-25,ID,0,0,0,0
2020-05-25,IL,28,1713,19930,0
2020-05-25,IN,0,339,5111,0
2020-05-25,KS,3,260,4705,13
2020-05-25,KY,0,0,0,0
2020-05-25,LA,0,640,14222,0
2020-05-25,MA,44,596,7592,31
2020-05-25,MD,38,839,8376,153
2020-05-25,ME,0,19,0,5
2020-05-25,MI,38,175,9238,0
2020-05-25,MN,12,403,6250,88
2020-05-25,MO,4,179,5587,0
2020-05-25,MP,0,0,0,0
2020-05-25,MS,10,206,5809,23
2020-05-25,MT,0,0,301,0
2020-05-25,NC,10,742,7292,0
2020-05-25,ND,0,40,823,2
2020-05-25,NE,3,145,2382,0
2020-05-25,NH,1,60,1787,0
2020-05-25,NJ,15,938,19052,0
2020-05-25,NM,9,148,4214,104
2020-05-25,NV,2,109,4341,0
2020-05-25,NY,97,1249,38374,230
2020-05-25,OH,18,566,5215,35
2020-05-25,OK,2,53,0,0
2020-05-25,OR,0,22,1641,5
2020-05-25,PA,15,473,6546,0
2020-05-25,PR,2,71,0,0
2020-05-25,RI,0,70,750,0
2020-05-25,SC,5,82,1991,0
2020-05-25,SD,0,23,355,6
2020-05-25,TN,2,462,12181,11
2020-05-25,TX,21,623,41486,0
2020-05-25,UT,1,129,1906,4
2020-05-25,VA,37,1483,13182,68
2020-05-25,VI,0,0,0,0
2020-05-25,VT,0,6,1073,0
2020-05-25,WA,6,149,3154,31
2020-05-25,WI,4,318,7173,24
2020-05-25,WV,0,15,616,0
2020-05-25,WY,0,5,330,1
2020-05-24,AK,0,0,1156,0
2020-05-24,AL,5,389,2734,23
2020-05-24,AR,3,310,5224,8
2020-05-24,AS,0,0,0,0
2020-05-24,AZ,1,300,2902,42
2020-05-24,CA,66,2079,65360,0
2020-05-24,CO,0,477,4622,23
2020-05-24,CT,18,446,5323,0
2020-05-24,DC,0,0,0,0
2020-05-24,DE,6,119,1217,0
2020-05-24,FL,4,740,14058,71
2020-05-24,GA,13,706,27711,28
2020-05-24,GU,0,1,209,0
2020-05-24,HI,0,1,750,0
2020-05-24,IA,10,359,3456,0
2020-05-24,ID,0,31,766,0
2020-05-24,IL,66,2508,23166,0
2020-05-24,IN,33,475,5393,0
2020-05-24,KS,0,0,0,0
2020-05-24,KY,0,145,-1748,55
2020-05-24,LA,22,129,1460,0
2020-05-24,MA,68,1013,10374,48
